2.237738300000000069e-02 0.000000000000000000e+00
2.237738300000000069e-02 3.000000000000000000e+00
2.237738300000000069e-02 0.000000000000000000e+00
2.237738300000000069e-02 0.000000000000000000e+00
2.237738300000000069e-02 3.000000000000000000e+00
2.237738300000000069e-02 0.000000000000000000e+00
3.355317000000000022e-02 0.000000000000000000e+00
3.355317000000000022e-02 2.000000000000000000e+00
3.355317000000000022e-02 0.000000000000000000e+00
3.355317000000000022e-02 0.000000000000000000e+00
3.355317000000000022e-02 3.000000000000000000e+00
3.355317000000000022e-02 0.000000000000000000e+00
4.472895799999999922e-02 0.000000000000000000e+00
4.472895799999999922e-02 0.000000000000000000e+00
4.472895799999999922e-02 0.000000000000000000e+00
4.472895799999999922e-02 0.000000000000000000e+00
4.472895799999999922e-02 6.000000000000000000e+00
4.472895799999999922e-02 0.000000000000000000e+00
5.590474499999999874e-02 3.000000000000000000e+00
5.590474499999999874e-02 1.000000000000000000e+00
5.590474499999999874e-02 0.000000000000000000e+00
5.590474499999999874e-02 0.000000000000000000e+00
5.590474499999999874e-02 0.000000000000000000e+00
5.590474499999999874e-02 0.000000000000000000e+00
6.708053299999999775e-02 0.000000000000000000e+00
6.708053299999999775e-02 0.000000000000000000e+00
6.708053299999999775e-02 1.000000000000000000e+00
6.708053299999999775e-02 2.000000000000000000e+00
6.708053299999999775e-02 0.000000000000000000e+00
6.708053299999999775e-02 0.000000000000000000e+00
7.825632000000000421e-02 0.000000000000000000e+00
7.825632000000000421e-02 2.000000000000000000e+00
7.825632000000000421e-02 2.000000000000000000e+00
7.825632000000000421e-02 1.000000000000000000e+00
7.825632000000000421e-02 1.000000000000000000e+00
7.825632000000000421e-02 3.000000000000000000e+00
8.943210799999999627e-02 2.000000000000000000e+00
8.943210799999999627e-02 2.000000000000000000e+00
8.943210799999999627e-02 1.000000000000000000e+00
8.943210799999999627e-02 4.000000000000000000e+00
8.943210799999999627e-02 9.000000000000000000e+00
8.943210799999999627e-02 3.000000000000000000e+00
